label,text,char_count,word_count,text_clean,char_count_clean,word_count_clean
ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),256.0,44.0,amazing rearrange letter give meaning dormitory dirty room astronomer moon starer eye see election result lie let recount mother law woman hitler eleven plus two twelve plus one amazing,185,29
ham,Aiya we discuss later lar... Pick Ì_ up at 4 is it?,51.0,12.0,aiya discus later lar pick,26,5
ham,Hey happy birthday...,21.0,3.0,hey happy birthday,18,3
ham,Sorry i missed your call. Can you please call back.,51.0,10.0,sorry missed call please call back,34,6
ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,85.0,19.0,omg one thing another cat worm bad day end,42,9
ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",94.0,17.0,good morning im suffering fever dysentry able come office today,63,10
ham,I wont do anything de.,22.0,5.0,wont anything de,16,3
ham,What type of stuff do you sing?,31.0,7.0,type stuff sing,15,3
ham,"St andre, virgil's cream",24.0,4.0,st andre virgil cream,21,4
ham,No no. I will check all rooms befor activities,46.0,9.0,check room befor activity,25,4
ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",65.0,13.0,fri ah okie lor goin drivin den go shoppin tt,45,10
ham,Gokila is talking with you aha:),32.0,6.0,gokila talking aha,18,3
ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",120.0,16.0,hi shanil rakhesh thanks exchanged uncut diamond stuff leaving back excellent service dino prem,95,14
ham,K.k.this month kotees birthday know?,36.0,5.0,month kotees birthday know,26,4
ham,But i'm really really broke oh. No amount is too small even  &lt,64.0,13.0,really really broke oh amount small even lt,43,8
ham,Sorry about that this is my mates phone and i didnt write it love Kate,70.0,15.0,sorry mate phone didnt write love kate,38,7
spam,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",149.0,27.0,themob hit link get premium pink panther game new sugababes crazy zebra animation badass hoody wallpaper free,109,17
ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",166.0,33.0,ah well confuses thing doesnt thought friend maybe wrong thing already sort invited tho may come co money,105,18
ham,"Aight, call me once you're close",32.0,6.0,aight call close,16,3
ham,Nope thats fine. I might have a nap tho! ,41.0,9.0,nope thats fine might nap tho,29,6
spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,153.0,23.0,msg mobile content order resent previous attempt failed due network error query customersqueries netvision uk com,113,16
ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,98.0,18.0,news hassling get weed week andres money haughaighgtujhyguj,59,8
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D",438.0,94.0,boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided aproach gal dt time truck speeding towards gal wn hit girl boy ran like hell saved asked hw cn run fast boy replied boost secret energy instantly girl shouted energy thy lived happily gthr drinking boost evrydy moral story hv free msg,312,58
ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt,73.0,15.0,wnt buy bmw car urgently vry urgent hv shortage lt,50,10
ham,Ding me on ya break fassyole! Blacko from londn,47.0,9.0,ding ya break fassyole blacko londn,35,6
ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,57.0,15.0,really need kiss miss baby ur baby eva,38,8
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",154.0,27.0,sign maturity start saying big thing actually start understanding small thing nice evening bslvyl,97,14
ham,Oh you got many responsibilities.,33.0,5.0,oh got many responsibility,26,4
spam,You have 1 new message. Please call 08715205273,47.0,8.0,new message please call,23,4
ham,I've reached sch already...,27.0,4.0,reached sch already,19,3
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,159.0,27.0,december mobile mths entitled update latest colour camera mobile free call mobile update vco free,97,15
ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,91.0,18.0,definitely need module humanity dis sem izzit wan take module st,64,11
ham,Argh why the fuck is nobody in town ,36.0,8.0,argh fuck nobody town,21,4
spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",156.0,28.0,get lion england tone reply lionm mono lionp poly go www ringtones co uk original best tone gbp network operator rate apply,123,22
ham,Thanks. Fills me with complete calm and reassurance! ,53.0,8.0,thanks fill complete calm reassurance,37,5
ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,88.0,10.0,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz meaning,69,10
ham,Are you driving or training?,28.0,5.0,driving training,16,2
ham,Lol for real. She told my dad I have cancer,43.0,10.0,lol real told dad cancer,24,5
spam,PRIVATE! Your 2003 Account Statement for 078,44.0,7.0,private account statement,25,3
ham,"Oops I did have it,  &lt",24.0,6.0,oops lt,7,2
ham,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",73.0,13.0,enufcredeit tocall shall ileave uni get bus yor house,53,9
ham,"Hi Chikku, send some nice msgs",30.0,6.0,hi chikku send nice msg,23,5
ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",154.0,32.0,impossible argue always treat like sub like never released remind necessary,75,11
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",107.0,22.0,work ah den plus lor workin oso rite den go orchard lor place go liao,69,15
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",101.0,19.0,wonderful okors great month cherish guy wish well day mojibiola,63,10
ham,Cuz ibored. And don wanna study,31.0,6.0,cuz ibored wan na study,23,5
ham,Wot about on wed nite I am 3 then but only til 9!,49.0,13.0,wot wed nite til,16,4
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",281.0,58.0,rose red red blood blood heart heart send ti ur friend including like get back poor relation need support frnd many luvs praying god marry try,142,26
ham,Any way where are you and what doing.,37.0,8.0,way,3,1
ham,That sucks. I'll go over so u can do my hair. You'll do it free right?,70.0,16.0,suck go hair free right,23,5
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt,107.0,20.0,still working time also tried adding zero saving checking lt,60,10
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",116.0,24.0,hmm dunno leh mayb bag goigng dat small jus anything except perfume smth dat keep,81,15
ham,Sday only joined.so training we started today:),47.0,7.0,sday joined training started today,34,5
ham,Sorry * was at the grocers.,27.0,6.0,sorry grocer,12,2
ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,87.0,17.0,nice pub near frankie benny near warner cinema,46,8
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",164.0,25.0,costa del sol holiday await collection call toclaim sae tc pobox stockport sk xh cost pm max min,96,18
ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,88.0,19.0,yup havent want go yoga call book,33,7
ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,228.0,49.0,oh shut omg yesterday dream kid boy pissed kid boy even told mark dream changing diaper cause getting owed face,111,20
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,102.0,18.0,yeah imagine would really gentle unlike doc treat patient like turkey,69,11
spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,162.0,29.0,free st week nokia tone ur mobile every week txt nokia get txting tell ur mate www getzed co uk pobox wq norm tone,114,24
ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,133.0,27.0,started dont stop pray good idea anything see help guy forward link,67,12
ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,88.0,20.0,hi darlin im helen fone im gon na prince nite please come tb love kate,70,15
ham,I'm in office now da:)where are you?,36.0,7.0,office da,9,2
ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,77.0,17.0,aiyar poor thing give support jia think,39,7
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,104.0,16.0,oh unintentionally bad timing great finger train play along give fifteen min warning,84,13
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,156.0,27.0,get garden ready summer free selection summer bulb seed worth scotsman saturday stop go notxt co uk,99,17
ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),87.0,17.0,come wenever lik come also tel vikky come getting free time,59,11
ham,Pls call me da. What happen.,28.0,6.0,pls call da happen,18,4
ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",130.0,22.0,happy new year ur family may new year bring happiness stability tranquility ur vibrant colourful life,101,16
ham,No problem with the renewal. I.ll do it right away but i dont know his details.,79.0,16.0,problem renewal right away dont know detail,43,7
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,184.0,37.0,idk sitting stop shop parking lot right bawling eye feel like failure everything nobody want feel like failing,110,18
ham,Haven't left yet so probably gonna be here til dinner,53.0,10.0,left yet probably gon na til dinner,35,7
ham,Like  &lt,9.0,2.0,like lt,7,2
ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,85.0,20.0,new year eve ok went party boyfriend si hey,43,9
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",77.0,13.0,sir need velusamy sir date birth company bank facility detail,61,10
ham,K k:) sms chat with me.,23.0,6.0,sm chat,7,2
ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.,76.0,14.0,come karnan car please wait till pm directly goto doctor,56,10
ham,No but the bluray player can,28.0,6.0,bluray player,13,2
ham,Ok... Then r we meeting later?,30.0,6.0,ok meeting later,16,3
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,75.0,17.0,lol need cash nitros hurry come crash,37,7
ham,Just send a text. We'll skype later.,36.0,7.0,send text skype later,21,4
ham,Ok leave no need to ask,23.0,6.0,ok leave need ask,17,4
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",160.0,26.0,congrats mobile videophones call videochat wid ur mate play java game dload polyph music noline rentl bx ip,107,18
